movieNm,audiAcc,openDt,movieCd,movieNmEn,prdtYear,typeNm,nations,genres,directors,actors,watchGradeNm,distributors,search_4w_before,search_2w_before,search_1w_before,search_opening,search_1w_after,max_search,avg_search,search_volatility,search_growth_rate,director_power,actor_power,ticket_power,genre_애니메이션,genre_어드벤처,genre_사극,genre_SF,genre_멜로/로맨스,genre_다큐멘터리,genre_뮤지컬,genre_판타지,genre_공연,genre_전쟁,genre_공포(호러),genre_서부극(웨스턴),genre_드라마,genre_액션,genre_범죄,genre_기타,genre_스릴러,genre_성인물(에로),genre_코미디,genre_미스터리,genre_가족,genre_Unknown,release_month,release_quarter,release_year,release_dayofweek,is_weekend,season,season_fall,season_spring,season_summer_peak,season_winter_peak,distributor_freq,distributor_target,watchGrade_encoded
강변의 무코리타,9396,2023-08-23,20210868,Riverside Mukolitta,2021.0,장편,일본,드라마,오기가미 나오코,"마츠야마 켄이치,무로 츠요시,미츠시마 히카리,에구치 노리코,에모토 타스쿠",12세이상관람가,(주)디스테이션,8.9,15.1,21.7,32.3,19.8,32.3,18.15,8.486636554018324,1.438202247191011,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0,3.0,2023.0,2.0,0,summer_peak,False,False,True,False,37.0,43191.45945945946,1
강철비2 : 정상회담 확장판,16693,2020-09-30,20208045,Steel Rain2: Summit (Director's Cut),2019.0,장편,한국,"드라마,액션",양우석,"정우성,곽도원,유연석,앵거스 맥페이든",15세이상관람가,롯데컬처웍스(주)롯데엔터테인먼트,6.3,12.4,16.8,21.1,12.3,21.1,12.583333333333334,5.756879942005623,1.6666666666666667,1790797.0,606558.5,1080253.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.0,3.0,2020.0,2.0,0,fall,True,False,False,False,45.0,1070198.6666666667,4
강철비2: 정상회담,1790797,2020-07-29,20196271,Steel Rain2: Summit,2019.0,장편,한국,"드라마,액션",양우석,"정우성,유연석,곽도원,앵거스 맥페이든,신정근",15세이상관람가,롯데컬처웍스(주)롯데엔터테인먼트,13.4,42.9,56.8,82.9,48.0,82.9,45.79999999999999,23.60262697243678,3.2388059701492535,28339.5,211812.33333333334,138423.19999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7.0,3.0,2020.0,2.0,0,summer_peak,False,False,True,False,45.0,1070198.6666666667,4
거미집,311013,2023-09-27,20223896,COBWEB,2022.0,장편,한국,"코미디,드라마",김지운,"송강호,임수정,오정세,전여빈,정수정",15세이상관람가,(주)바른손이앤에이,7.5,14.1,24.5,29.0,20.6,29.0,17.983333333333334,8.11305532254444,2.2666666666666666,28339.5,4536298.0,2733114.5999999996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.0,3.0,2023.0,2.0,0,fall,True,False,False,False,3.0,365815.0,4
거울 속 외딴 성,34310,2023-04-12,20231009,Lonely Castle in the Mirror,2022.0,장편,일본,"애니메이션,미스터리,판타지",하라 케이이치,"아시다 마나,키타무라 타쿠미,타카야마 미나미,미야자키 아오이",12세이상관람가,워터홀컴퍼니(주),9.0,13.6,19.2,26.6,17.5,26.6,15.916666666666666,6.641209729158286,1.1333333333333333,28339.5,28339.5,28339.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,2.0,2023.0,2.0,0,spring,False,True,False,False,8.0,88483.875,1
건국전쟁,1169975,2024-02-01,20247074,The Birth of Korea,2023.0,장편,한국,다큐멘터리,김덕영,"하나에 나츠키,키토 아카리,시모노 히로,마츠오카 요시츠구",12세이상관람가,다큐스토리,20.5,37.2,53.0,59.6,45.9,59.6,40.53333333333333,15.12186055572087,1.5853658536585367,28339.5,28339.5,28339.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,2024.0,3.0,0,winter_peak,False,False,False,True,1.0,1169975.0,1
건즈 아킴보,25698,2020-04-15,20206021,Guns Akimbo,2020.0,장편,영국,액션,제이슨 레이 하우덴,"다니엘 래드클리프,사마라 위빙",청소년관람불가,와이드 릴리즈(주),5.0,11.3,14.6,15.9,9.7,15.9,10.35,4.502776920967771,1.92,28339.5,2476570.0,1497277.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,2.0,2020.0,2.0,0,spring,False,True,False,False,22.0,28111.727272727272,13
건파우더 밀크셰이크,33773,2021-09-08,20219185,Gunpowder Milkshake,2020.0,장편,프랑스,액션,나봇 파푸샤도,"카렌 길런,레나 헤디,안젤라 바셋,양자경,칼라 구기노",청소년관람불가,(주)씨제이이엔엠,5.0,5.7,8.4,12.3,6.6,12.3,7.166666666666668,2.8189832682487967,0.68,28339.5,33699.0,31555.199999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,3.0,2021.0,2.0,0,fall,True,False,False,False,46.0,1145749.5869565217,13
걸,3819,2021-01-07,20182674,Girl,2018.0,장편,독일,드라마,루카스 돈트,"하나에 나츠키,키토 아카리,시모노 히로,마츠오카 요시츠구",15세이상관람가,(주)리틀빅픽쳐스,5.0,6.6,12.2,12.8,8.0,12.8,8.4,3.332266495945365,1.44,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,2021.0,3.0,0,winter_peak,False,False,False,True,14.0,45159.78571428572,4
걸리버 리턴즈,4750,2022-11-03,20227637,Gulliver Returns,2021.0,장편,우크라이나,"애니메이션,판타지,어드벤처",오윤동,"하나에 나츠키,키토 아카리,시모노 히로,마츠오카 요시츠구",전체관람가,(주)박수엔터테인먼트,9.2,18.6,26.1,29.1,18.9,29.1,18.666666666666668,8.089169714294952,1.8369565217391308,28339.5,28339.5,28339.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,4.0,2022.0,3.0,0,fall,True,False,False,False,25.0,15190.44,11
걸즈 앤 판처 최종장,1030,2020-03-12,20196828,GIRLS und PANZER das FINALE Part1 and Part2(4DX version),2019.0,장편,일본,애니메이션,미즈시마 츠토무,"후치가미 마이,카야노 아이,오자키 마미,나카가미 이쿠미,이구치 유카",12세이상관람가,(주)디스테이션,6.3,13.8,18.2,23.9,15.8,23.9,14.616666666666667,6.235837286737576,1.8888888888888886,28339.5,28339.5,28339.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,2020.0,3.0,0,fall,True,False,False,False,37.0,43191.45945945946,1
걸후드,6033,2020-11-12,20205969,Girlhood,2014.0,장편,프랑스,드라마,셀린 시아마,"카리자 투레,아사 실라,마리투 투레,린지 카라모",12세이상관람가,(주)영화특별시에스엠씨,6.1,14.1,23.6,25.7,19.5,25.7,16.616666666666667,7.635814734962254,2.8688524590163937,63571.0,28339.5,42432.100000000006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0,4.0,2020.0,3.0,0,fall,True,False,False,False,6.0,7533.833333333333,1
검객,187494,2020-09-23,20178401,The Swordsman,2020.0,장편,한국,액션,최재훈,"장혁,김현수,조 타슬림,정만식,이나경",15세이상관람가,"(주)키위미디어그룹,오퍼스픽쳐스(유),(주)씨네필운",12.2,23.3,26.6,34.6,27.5,34.6,23.583333333333332,7.936602967685021,1.1803278688524592,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,3.0,2020.0,2.0,0,fall,True,False,False,False,1.0,187494.0,4
겨울왕국,10324794,2014-01-16,20136803,Frozen,2013.0,장편,미국,"애니메이션,어드벤처,가족,코미디,뮤지컬,판타지","제니퍼 리,크리스 벅","이디나 멘젤,크리스틴 벨,조나단 그로프,조시 게드",전체관람가,"월트디즈니컴퍼니코리아 유한책임회사,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)",22.0,58.1,86.4,99.9,53.4,99.9,58.9,29.899297650613804,2.9272727272727277,28339.5,28339.5,28339.5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0,1.0,2014.0,3.0,0,winter_peak,False,False,False,True,1.0,10324794.0,11
겨울왕국 2,13766393,2019-11-21,20197803,Frozen 2,2019.0,장편,미국,애니메이션,"제니퍼 리,크리스 벅","크리스틴 벨,이디나 멘젤,조시 게드,조나단 그로프",전체관람가,월트디즈니컴퍼니코리아 유한책임회사,25.0,47.1,64.0,86.9,52.6,86.9,51.333333333333336,22.346692521862533,1.56,10324794.0,10324794.0,10324794.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,4.0,2019.0,3.0,0,fall,True,False,False,False,54.0,2347766.537037037,11
결백,894025,2020-06-10,20183813,Innocence,2019.0,장편,한국,드라마,박상현,"신혜선,배종옥,허준호,태항호,홍경",15세이상관람가,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리이엔티",20.1,24.9,41.8,57.1,28.0,57.1,31.45,15.253163606281811,1.0796019900497509,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,2.0,2020.0,2.0,0,spring,False,True,False,False,2.0,646216.0,4
결속밴드 라이브 -항성-,3919,2024-05-29,20249845,Everything Everywhere All At Once,2023.0,장편,일본,공연,오윤동,"아오야마 요시노,스즈시로 사유미,미즈노 사쿠,하세가와 이쿠미",전체관람가,씨제이 씨지브이(CJ CGV)(주),5.5,16.8,20.0,23.2,16.3,23.2,15.016666666666666,6.816279532609168,2.6363636363636362,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2024.0,2.0,0,spring,False,True,False,False,27.0,89344.11111111111,11
경관의 피,681379,2022-01-05,20199882,The Policeman’s Lineage,2021.0,장편,한국,"범죄,드라마",이규만,"조진웅,최우식,박희순,권율,박명훈",15세이상관람가,(주)에이스메이커무비웍스,17.9,48.4,66.2,82.1,48.4,82.1,48.833333333333336,23.32472222056817,2.698324022346369,28339.5,72470.0,54817.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.0,1.0,2022.0,2.0,0,winter_peak,False,False,False,True,11.0,498085.2727272727,4
경아의 딸,6619,2022-06-16,20212392,Gyeong-ah’s Daughter,2022.0,장편,한국,드라마,김정은,"김정영,하윤경,임형태,이채경,이지하",15세이상관람가,㈜인디스토리,7.5,10.7,22.3,22.8,16.1,22.8,14.533333333333331,6.937050285724234,1.9733333333333334,28339.5,22575.0,24880.800000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,2.0,2022.0,3.0,0,spring,False,True,False,False,6.0,4322.666666666667,4
고고다이노 극장판: 얼음공룡의 비밀,39999,2022-10-05,20226739,GOGODINO EXPLORERS MOVIE : FROZEN DINO'S SECRETS,2022.0,장편,한국,애니메이션,이선명,"이민규,전태열,김은아,엄상현,성완경",전체관람가,"(주)넥스트엔터테인먼트월드(NEW),(주)블루라벨픽쳐스",5.0,7.6,13.5,15.9,12.1,15.9,9.85,4.628066550947598,1.7,72672.0,28339.5,46072.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,4.0,2022.0,2.0,0,fall,True,False,False,False,1.0,39999.0,11
고백,31374,2021-02-24,20198663,Go Back,2020.0,장편,한국,"드라마,범죄",서은영,"박하선,하윤경,감소현,서영화,정은표",15세이상관람가,(주)리틀빅픽쳐스,5.0,10.4,14.0,19.5,13.6,19.5,11.716666666666667,5.1289050163428325,1.8,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,1.0,2021.0,2.0,0,winter_peak,False,False,False,True,14.0,45159.78571428572,4
고속도로 가족,20749,2022-11-02,20211242,Highway Family,2022.0,장편,한국,드라마,이상문,"라미란,정일우,김슬기,백현진,서이수",15세이상관람가,씨제이 씨지브이(CJ CGV)(주),5.0,12.8,15.4,21.9,11.2,21.9,11.933333333333332,6.398645690039937,2.08,28339.5,823981.6666666666,505724.79999999993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0,4.0,2022.0,2.0,0,fall,True,False,False,False,27.0,89344.11111111111,4
고스트 오브 워,7038,2020-09-02,20202961,Ghosts of War,2020.0,장편,영국,"미스터리,공포(호러),스릴러",에릭 브레스,"브렌튼 스웨이츠,스카이라 애스틴,카일 갈너,앨런 리치슨",15세이상관람가,THE 픽쳐스,11.5,14.4,25.7,32.0,21.0,32.0,18.783333333333335,9.097563776455027,1.2347826086956522,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,9.0,3.0,2020.0,2.0,0,fall,True,False,False,False,2.0,5642.0,4
고스트버스터즈 라이즈,113130,2021-12-01,20196763,Ghostbusters: Afterlife,2021.0,장편,미국,"어드벤처,미스터리,액션",제이슨 라이트맨,"핀 울프하드,맥케나 그레이스,폴 러드",12세이상관람가,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,6.2,13.8,19.4,22.4,12.9,22.4,13.566666666666668,6.541763268925791,2.129032258064516,28339.5,3677.0,13542.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.0,4.0,2021.0,2.0,0,winter_peak,False,False,False,True,29.0,539643.9310344828,1
고스트버스터즈: 오싹한 뉴욕,50743,2024-04-17,20248466,Ghostbusters: Frozen Empire,2023.0,장편,미국,"액션,어드벤처",길 키넌,"폴 러드,핀 울프하드,맥케나 그레이스,빌 머레이,댄 애크로이드",12세이상관람가,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,7.7,15.4,19.2,28.0,15.9,28.0,15.516666666666667,7.8090759163083225,1.4935064935064934,28339.5,828681.5,508544.69999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,2.0,2024.0,2.0,0,spring,False,True,False,False,29.0,539643.9310344828,1
고양이를 부탁해,655,2001-10-12,20010007,Take Care of My Cat,2001.0,장편,한국,드라마,정재은,"배두나,이요원,옥지영,이은실,손기호",12세관람가,"(주)엣나인필름,(주)시네마서비스",5.0,10.7,12.1,17.8,9.7,17.8,10.316666666666668,4.511947103708849,1.42,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,4.0,2001.0,4.0,0,fall,True,False,False,False,1.0,655.0,0
고장난 론,152171,2021-10-27,20210865,Ron’s Gone Wrong,2021.0,장편,미국,애니메이션,"옥타비오 E. 로드리게즈,사라 스미스,장 필립 바인","자크 갈리피아나키스,잭 딜런 그레이저,올리비아 콜맨,에드 헬름스",전체관람가,월트디즈니컴퍼니코리아 유한책임회사,8.1,19.5,25.3,37.8,20.9,37.8,20.599999999999998,10.482747731391802,2.1234567901234573,28339.5,28339.5,28339.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,4.0,2021.0,2.0,0,fall,True,False,False,False,54.0,2347766.537037037,11
고질라 VS. 콩,698632,2021-03-25,20215850,Godzilla VS. Kong,2021.0,장편,미국,액션,아담 윈가드,"알렉산더 스카스가드,밀리 바비 브라운,레베카 홀,카일 챈들러,오구리 슌",12세이상관람가,워너브러더스 코리아(주),15.7,29.8,35.1,48.9,37.4,48.9,30.350000000000005,13.121089893755014,1.2356687898089174,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,2021.0,3.0,0,fall,True,False,False,False,55.0,1344704.5272727273,1
고질라 X 콩: 뉴 엠파이어,506726,2024-03-27,20248496,Godzilla X Kong: The New Empire,2024.0,장편,미국,"액션,어드벤처,SF",아담 윈가드,"댄 스티븐스,레베카 홀,브라이언 타이리 헨리",12세이상관람가,워너브러더스 코리아(주),18.0,33.3,49.3,70.8,49.4,70.8,41.71666666666666,18.681265124896296,1.7388888888888887,698632.0,1299903.0,1059394.5999999999,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,2024.0,2.0,0,fall,True,False,False,False,55.0,1344704.5272727273,1
골드핑거,31295,2024-04-10,20247294,The Goldfinger,2023.0,장편,홍콩,"범죄,액션",장문강,"양조위,유덕화,임달화",15세이상관람가,메가박스중앙(주),5.0,12.4,17.6,24.5,15.4,24.5,13.850000000000001,6.960387920223988,2.5200000000000005,28339.5,336664.6666666667,213334.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.0,2.0,2024.0,2.0,0,spring,False,True,False,False,12.0,212028.16666666666,4
곰돌이 푸: 피와 꿀,3031,2023-04-06,20231144,Winnie the Pooh: Blood & Honey,2023.0,장편,영국,"공포(호러),스릴러",오윤동,"하나에 나츠키,키토 아카리,시모노 히로,마츠오카 요시츠구",청소년관람불가,(주)팝엔터테인먼트,5.0,8.6,15.4,17.4,12.3,17.4,10.799999999999999,5.0505445250982595,2.08,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.0,2.0,2023.0,3.0,0,spring,False,True,False,False,27.0,21195.37037037037,13
공기살인,158265,2022-04-22,20204845,TOXIC,2022.0,장편,한국,드라마,조용선,"김상경,이선빈,윤경호,서영희,장혁진",12세이상관람가,"TCO(주)더콘텐츠온,씨제이 씨지브이(CJ CGV)(주)",7.9,16.4,27.5,25.7,20.3,27.5,17.73333333333333,8.334666560017064,2.481012658227848,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,2.0,2022.0,4.0,0,spring,False,True,False,False,2.0,299835.5,1
공조2: 인터내셔날,6979189,2022-09-07,20215601,Confidential Assignment2: International,2021.0,장편,한국,"액션,코미디",이석훈,"현빈,유해진,임윤아,다니엘 헤니,진선규",15세이상관람가,(주)씨제이이엔엠,18.3,42.9,71.1,88.3,45.3,88.3,50.583333333333336,25.064749483421267,2.885245901639344,28339.5,706975.3333333334,435521.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9.0,3.0,2022.0,2.0,0,fall,True,False,False,False,46.0,1145749.5869565217,4
공포분자,1971,2020-09-17,20080850,The Terrorizers,1986.0,장편,기타,드라마,에드워드 양,"무건인,왕 안",15세이상관람가,(주)에이썸엔터테인먼트,6.4,13.4,21.1,24.0,15.7,24.0,15.066666666666668,6.666833331250053,2.296875,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,3.0,2020.0,3.0,0,fall,True,False,False,False,2.0,2132.5,4
공포체험라디오 4DX,538,2020-09-16,20206679,Everything Everywhere All At Once,2020.0,장편,한국,공포(호러),서정희,"하나에 나츠키,키토 아카리,시모노 히로,마츠오카 요시츠구",15세이상관람가,"씨지브이 아이스콘,씨제이포디플렉스 주식회사",5.0,8.2,11.8,12.8,9.2,12.8,8.833333333333334,3.0917093438204484,1.36,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,2020.0,2.0,0,fall,True,False,False,False,2.0,6774.0,4
관계의 가나다에 있는 우리는,2141,2021-01-28,20199022,The ABCs of Our Relationship,2019.0,장편,한국,드라마,이인의,"은해성,오하늬,이서윤,장준휘,김지나",전체관람가,(주)시네마달,8.6,12.8,24.3,27.8,18.2,27.8,17.183333333333334,7.6253305939261855,1.8255813953488373,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,2021.0,3.0,0,winter_peak,False,False,False,True,5.0,7076.2,11
광대: 소리꾼,21766,2022-02-24,20217688,Everything Everywhere All At Once,2020.0,장편,한국,"사극,드라마",조정래,"이봉근,이유리,김하연,박철민,김동완",12세이상관람가,트윈플러스파트너스(주),5.3,9.9,12.0,12.2,9.0,12.2,9.1,2.88166618469246,1.2641509433962266,77414.0,77414.0,77414.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,2022.0,3.0,0,winter_peak,False,False,False,True,10.0,18853.9,1
괴기맨숀,29014,2021-06-30,20218345,Everything Everywhere All At Once,2021.0,장편,한국,공포(호러),조바른,"성준,김홍파,김보라,지남혁,길지혁",15세이상관람가,(주)콘텐츠판다,5.0,7.8,10.4,14.0,8.7,14.0,8.566666666666668,3.335066216234195,1.08,28339.5,5023.0,14349.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,2021.0,2.0,0,spring,False,True,False,False,6.0,19452.166666666668,4
괴담만찬,11867,2023-10-18,20231634,Tastes of Horror,2023.0,옴니버스,한국,공포(호러),"안상훈,윤은경,채여준,임대웅,김용균","장승연,신은수,김호정,김태훈,조재윤",15세이상관람가,"TCO(주)더콘텐츠온,(주)블루라벨픽쳐스,(주)대교 미디어콘텐츠사업본부",6.2,18.2,24.6,28.3,21.8,28.3,17.933333333333334,8.87235406567314,2.9677419354838714,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,4.0,2023.0,2.0,0,fall,True,False,False,False,1.0,11867.0,4
괴물,509109,2023-11-29,20234114,Monster,2023.0,장편,일본,"드라마,미스터리",고레에다 히로카즈,"안도 사쿠라,다나카 유코,나가야마 에이타,쿠로카와 소야,히이라기 히나타",12세이상관람가,(주)넥스트엔터테인먼트월드(NEW),13.5,32.3,43.0,51.4,42.1,51.4,34.05,14.258295830848791,2.185185185185185,1255885.0,10990.0,508948.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.0,4.0,2023.0,2.0,0,fall,True,False,False,False,48.0,729959.3541666666,1
괴인,9721,2023-11-08,20228210,A Wild Roomer,2022.0,장편,한국,드라마,이정홍,"박기홍,최경준,이소정,안주민,이기쁨",15세이상관람가,(주)영화사 진진,8.4,15.4,21.4,27.4,17.7,27.4,16.76666666666667,7.05823396230719,1.5476190476190474,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0,4.0,2023.0,2.0,0,fall,True,False,False,False,17.0,9102.823529411764,4
괴짜들의 로맨스,8450,2021-11-17,20202433,I WeirDo,2020.0,장편,대만,"멜로/로맨스,드라마",오윤동,"임백굉,사흔영",12세이상관람가,메가박스중앙(주),5.0,5.6,8.7,11.9,6.2,11.9,7.066666666666666,2.7376388853657576,0.7399999999999999,28339.5,28339.5,28339.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0,4.0,2021.0,2.0,0,fall,True,False,False,False,12.0,212028.16666666666,1
교섭,1709074,2023-01-18,20190808,The Point Men,2022.0,장편,한국,드라마,임순례,"황정민,현빈,강기영,도기범,조윤상",12세이상관람가,메가박스중앙(주) 플러스엠 엔터테인먼트,26.2,52.8,70.7,69.3,49.9,70.7,50.36666666666667,18.18435224765146,1.6984732824427482,28339.5,2007702.3333333333,1215957.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,2023.0,2.0,0,winter_peak,False,False,False,True,20.0,1334466.95,1
국제수사,534270,2020-09-29,20184482,The Golden Holiday,2020.0,장편,한국,"코미디,액션",김봉한,"곽도원,김대명,김희원,김상호,이유진",15세이상관람가,(주)쇼박스,11.9,35.6,53.7,72.4,53.8,72.4,41.25,22.906309174548397,3.512605042016807,28339.5,3269592.0,1973091.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9.0,3.0,2020.0,1.0,0,fall,True,False,False,False,14.0,2311051.6428571427,4
굴뚝마을의 푸펠,21033,2021-05-26,20217573,Poupelle of Chimney Town,2020.0,장편,일본,"애니메이션,판타지",오윤동,"하나에 나츠키,키토 아카리,시모노 히로,마츠오카 요시츠구",전체관람가,"(주)리틀빅픽쳐스,(주)레드로버",5.0,9.6,13.5,19.3,12.1,19.3,10.949999999999998,5.240896869811501,1.7,28339.5,28339.5,28339.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2021.0,2.0,0,spring,False,True,False,False,1.0,21033.0,11
